,ndays,dte,sort,sym,cls,vol,score_vol_sma20,bb_bbhi,bb_bbli,macd,obv,rsi14,cci20,score_ovlp_ema
15646,10.0,2021-01-27,173,ALGN,509.6,859100.0,1.91,0.0,1.0,-6.48,9033100.0,40.0,-144.0,-20.0
15758,1.0,2021-02-09,174,XLY,172.5,815151.0,0.24,0.0,0.0,0.22,1539149.0,62.0,119.0,26.0
15757,2.0,2021-02-08,174,XLY,173.2,2360200.0,0.67,0.0,0.0,0.18,2354300.0,64.0,145.0,25.0
15756,3.0,2021-02-05,174,XLY,172.2,2232100.0,0.61,0.0,0.0,0.01,-5900.0,63.0,138.0,26.0
15755,4.0,2021-02-04,174,XLY,170.6,2571200.0,0.69,0.0,0.0,-0.21,-2238000.0,60.0,85.0,27.0
15754,5.0,2021-02-03,174,XLY,168.8,2031400.0,0.53,0.0,0.0,-0.39,-4809200.0,57.0,64.0,29.0
15753,6.0,2021-02-02,174,XLY,169.8,2700600.0,0.7,0.0,0.0,-0.5,-2777800.0,59.0,72.0,31.0
15752,7.0,2021-02-01,174,XLY,166.2,3251300.0,0.78,0.0,0.0,-0.76,-5478400.0,53.0,-33.0,17.0
15751,8.0,2021-01-29,174,XLY,162.0,5416500.0,1.3,0.0,0.0,-0.79,-8729700.0,44.0,-82.0,4.0
15750,9.0,2021-01-28,174,XLY,165.9,3921600.0,0.98,0.0,0.0,-0.38,-3313200.0,53.0,-9.0,34.0
15749,10.0,2021-01-27,174,XLY,165.4,5620700.0,1.43,0.0,0.0,-0.13,-7234800.0,51.0,9.0,35.0
15861,1.0,2021-02-09,175,XLV,115.9,2411314.0,0.3,0.0,0.0,-0.3,48727314.0,53.0,-48.0,19.0
15860,2.0,2021-02-08,175,XLV,115.8,6956700.0,0.85,0.0,0.0,-0.35,46316000.0,52.0,-58.0,16.0
15859,3.0,2021-02-05,175,XLV,115.7,5557000.0,0.67,0.0,0.0,-0.4,39359300.0,51.0,-65.0,12.0
15858,4.0,2021-02-04,175,XLV,115.5,8451500.0,0.98,0.0,0.0,-0.45,33802300.0,50.0,-103.0,8.0
15857,5.0,2021-02-03,175,XLV,115.0,11280300.0,1.24,0.0,0.0,-0.47,25350800.0,48.0,-109.0,5.0
15856,6.0,2021-02-02,175,XLV,115.8,11515700.0,1.27,0.0,0.0,-0.45,36631100.0,52.0,-29.0,16.0
15855,7.0,2021-02-01,175,XLV,115.5,10105300.0,1.1,0.0,0.0,-0.46,25115400.0,50.0,-40.0,12.0
15854,8.0,2021-01-29,175,XLV,115.0,10462400.0,1.17,0.0,0.0,-0.44,15010100.0,49.0,-49.0,13.0
15853,9.0,2021-01-28,175,XLV,116.0,12626100.0,1.47,0.0,0.0,-0.34,25472500.0,53.0,0.0,26.0
15852,10.0,2021-01-27,175,XLV,114.3,13096900.0,1.6,0.0,0.0,-0.27,12846400.0,45.0,-35.0,27.0
15964,1.0,2021-02-09,176,XLU,63.1,3003549.0,0.25,0.0,0.0,0.06,69079649.0,53.0,46.0,29.0
15963,2.0,2021-02-08,176,XLU,63.1,10765300.0,0.89,0.0,0.0,0.07,66076100.0,53.0,75.0,26.0
15962,3.0,2021-02-05,176,XLU,63.6,5959700.0,0.49,0.0,0.0,0.08,76841400.0,56.0,135.0,21.0
15961,4.0,2021-02-04,176,XLU,63.2,11351100.0,0.9,0.0,0.0,0.04,70881700.0,54.0,68.0,22.0
15960,5.0,2021-02-03,176,XLU,62.8,8133400.0,0.63,0.0,0.0,0.01,59530600.0,51.0,45.0,28.0
15959,6.0,2021-02-02,176,XLU,63.0,14349300.0,1.11,0.0,0.0,0.01,67664000.0,53.0,87.0,27.0
15958,7.0,2021-02-01,176,XLU,62.5,8054700.0,0.63,0.0,0.0,-0.01,53314700.0,50.0,9.0,-72.0
15957,8.0,2021-01-29,176,XLU,62.2,13879400.0,1.08,0.0,0.0,0.0,45260000.0,48.0,-23.0,-72.0
15956,9.0,2021-01-28,176,XLU,62.5,12732900.0,1.02,0.0,0.0,0.05,59139400.0,50.0,27.0,4.0
15955,10.0,2021-01-27,176,XLU,61.8,19643700.0,1.61,0.0,0.0,0.09,46406500.0,45.0,-14.0,23.0
16067,1.0,2021-02-09,177,XLRE,38.1,924133.0,0.23,0.0,0.0,0.12,55318933.0,65.0,117.0,31.0
16066,2.0,2021-02-08,177,XLRE,38.0,2590000.0,0.61,0.0,0.0,0.13,54394800.0,64.0,105.0,31.0
16065,3.0,2021-02-05,177,XLRE,37.9,2019400.0,0.47,0.0,0.0,0.13,51804800.0,64.0,113.0,30.0
16064,4.0,2021-02-04,177,XLRE,37.8,3040200.0,0.7,0.0,0.0,0.14,49785400.0,62.0,111.0,30.0
16063,5.0,2021-02-03,177,XLRE,37.6,3472200.0,0.76,0.0,0.0,0.14,46745200.0,61.0,92.0,29.0
16062,6.0,2021-02-02,177,XLRE,37.8,3017400.0,0.65,0.0,0.0,0.16,50217400.0,63.0,124.0,27.0
16061,7.0,2021-02-01,177,XLRE,37.6,3729300.0,0.79,0.0,0.0,0.15,47200000.0,61.0,97.0,27.0
16060,8.0,2021-01-29,177,XLRE,36.8,5590700.0,1.18,0.0,0.0,0.13,43470700.0,54.0,71.0,31.0
16059,9.0,2021-01-28,177,XLRE,37.2,11831200.0,2.58,0.0,0.0,0.18,49061400.0,59.0,111.0,24.0
16058,10.0,2021-01-27,177,XLRE,37.0,8415100.0,2.05,0.0,0.0,0.2,37230200.0,58.0,126.0,21.0
16170,1.0,2021-02-09,178,XLP,66.0,7643593.0,0.66,0.0,0.0,0.15,107341093.0,54.0,78.0,-100.0
16169,2.0,2021-02-08,178,XLP,66.0,9412200.0,0.8,0.0,0.0,0.1,99697500.0,53.0,61.0,-100.0
16168,3.0,2021-02-05,178,XLP,65.8,8888700.0,0.73,0.0,0.0,0.03,90285300.0,51.0,31.0,-100.0
16167,4.0,2021-02-04,178,XLP,65.2,7292400.0,0.59,0.0,0.0,-0.05,81396600.0,45.0,-65.0,-100.0
16166,5.0,2021-02-03,178,XLP,64.7,9542000.0,0.75,0.0,0.0,-0.11,74104200.0,40.0,-114.0,-100.0
16165,6.0,2021-02-02,178,XLP,64.6,13278400.0,1.03,0.0,0.0,-0.14,64562200.0,39.0,-121.0,-100.0
16164,7.0,2021-02-01,178,XLP,64.2,13283300.0,1.03,0.0,1.0,-0.15,51283800.0,35.0,-182.0,-100.0
16163,8.0,2021-01-29,178,XLP,64.1,19374700.0,1.55,0.0,1.0,-0.12,38000500.0,34.0,-178.0,-100.0
16162,9.0,2021-01-28,178,XLP,65.4,19925900.0,1.68,0.0,0.0,-0.05,57375200.0,43.0,-66.0,-100.0
16161,10.0,2021-01-27,178,XLP,65.2,17826800.0,1.6,0.0,0.0,-0.06,37449300.0,40.0,-60.0,-100.0
16273,1.0,2021-02-09,179,XLK,136.6,1737832.0,0.27,0.0,0.0,0.33,39897368.0,64.0,136.0,25.0
16272,2.0,2021-02-08,179,XLK,136.7,5856600.0,0.88,0.0,0.0,0.3,41635200.0,64.0,143.0,25.0
16271,3.0,2021-02-05,179,XLK,135.3,4705500.0,0.7,0.0,0.0,0.2,35778600.0,62.0,131.0,25.0
16270,4.0,2021-02-04,179,XLK,135.6,4067100.0,0.58,0.0,0.0,0.15,40484100.0,63.0,134.0,25.0
16269,5.0,2021-02-03,179,XLK,133.5,5787400.0,0.78,0.0,0.0,-0.0,36417000.0,58.0,99.0,26.0
16268,6.0,2021-02-02,179,XLK,133.9,4297500.0,0.58,0.0,0.0,-0.04,42204400.0,60.0,117.0,27.0
16267,7.0,2021-02-01,179,XLK,132.2,5616300.0,0.72,0.0,0.0,-0.17,37906900.0,56.0,43.0,30.0
16266,8.0,2021-01-29,179,XLK,128.9,9511600.0,1.23,0.0,0.0,-0.21,32290600.0,48.0,-25.0,25.0
16265,9.0,2021-01-28,179,XLK,132.0,8090800.0,1.08,0.0,0.0,0.06,41802200.0,57.0,94.0,29.0
16264,10.0,2021-01-27,179,XLK,131.5,12242300.0,1.68,0.0,0.0,0.15,33711400.0,56.0,73.0,28.0
16376,1.0,2021-02-09,180,XLI,90.0,4477486.0,0.39,0.0,0.0,0.27,152186886.0,59.0,73.0,7.0
16375,2.0,2021-02-08,180,XLI,89.8,8848000.0,0.75,0.0,0.0,0.18,147709400.0,58.0,69.0,2.0
16374,3.0,2021-02-05,180,XLI,89.0,7481600.0,0.62,0.0,0.0,0.05,138861400.0,55.0,43.0,-10.0
16373,4.0,2021-02-04,180,XLI,88.5,7113900.0,0.59,0.0,0.0,-0.09,131379800.0,53.0,0.0,-43.0
16372,5.0,2021-02-03,180,XLI,87.5,9662900.0,0.76,0.0,0.0,-0.24,124265900.0,49.0,-48.0,-85.0
16371,6.0,2021-02-02,180,XLI,87.5,10443800.0,0.8,0.0,0.0,-0.36,114603000.0,49.0,-48.0,-100.0
16370,7.0,2021-02-01,180,XLI,85.7,11318700.0,0.85,0.0,0.0,-0.52,104159200.0,41.0,-135.0,-100.0
16369,8.0,2021-01-29,180,XLI,84.8,20895000.0,1.59,0.0,1.0,-0.55,92840500.0,36.0,-174.0,-100.0
16368,9.0,2021-01-28,180,XLI,86.6,17928300.0,1.46,0.0,0.0,-0.45,113735500.0,43.0,-111.0,-100.0
16367,10.0,2021-01-27,180,XLI,85.4,23140100.0,1.97,0.0,1.0,-0.46,95807200.0,35.0,-212.0,-94.0
16479,1.0,2021-02-09,181,XLF,31.3,14932627.0,0.27,0.0,0.0,0.08,818722427.0,64.0,77.0,19.0
16478,2.0,2021-02-08,181,XLF,31.3,48728700.0,0.83,0.0,0.0,0.04,803789800.0,64.0,77.0,18.0
16477,3.0,2021-02-05,181,XLF,30.9,38444200.0,0.66,0.0,0.0,-0.02,755061100.0,60.0,55.0,18.0
16476,4.0,2021-02-04,181,XLF,30.9,63061800.0,1.05,0.0,0.0,-0.07,716616900.0,60.0,28.0,17.0
16475,5.0,2021-02-03,181,XLF,30.2,46195200.0,0.75,0.0,0.0,-0.16,653555100.0,54.0,-30.0,9.0
16474,6.0,2021-02-02,181,XLF,30.0,54263000.0,0.88,0.0,0.0,-0.22,607359900.0,53.0,-39.0,-5.0
16473,7.0,2021-02-01,181,XLF,29.3,41947400.0,0.69,0.0,0.0,-0.29,553096900.0,45.0,-101.0,-34.0
16472,8.0,2021-01-29,181,XLF,29.0,78213100.0,1.3,0.0,0.0,-0.31,511149500.0,41.0,-115.0,-37.0
16471,9.0,2021-01-28,181,XLF,29.5,62985900.0,1.1,0.0,0.0,-0.28,589362600.0,46.0,-71.0,-14.0
16470,10.0,2021-01-27,181,XLF,29.0,84059200.0,1.52,0.0,0.0,-0.27,526376700.0,39.0,-104.0,-14.0
16582,1.0,2021-02-09,182,XLE,43.7,13671143.0,0.43,0.0,0.0,0.16,335956957.0,61.0,80.0,19.0
16581,2.0,2021-02-08,182,XLE,44.3,31177700.0,0.96,0.0,0.0,0.09,349628100.0,65.0,109.0,18.0
16580,3.0,2021-02-05,182,XLE,42.6,24079700.0,0.74,0.0,0.0,-0.09,318450400.0,59.0,47.0,19.0
16579,4.0,2021-02-04,182,XLE,42.2,24163900.0,0.74,0.0,0.0,-0.21,294370700.0,57.0,6.0,18.0
16578,5.0,2021-02-03,182,XLE,41.7,37192800.0,1.11,0.0,0.0,-0.34,270206800.0,55.0,-31.0,7.0
16577,6.0,2021-02-02,182,XLE,40.0,31964500.0,0.94,0.0,0.0,-0.49,233014000.0,47.0,-73.0,-25.0
16576,7.0,2021-02-01,182,XLE,39.6,30510700.0,0.89,0.0,0.0,-0.52,201049500.0,45.0,-105.0,-30.0
16575,8.0,2021-01-29,182,XLE,39.3,31528200.0,0.94,0.0,0.0,-0.5,170538800.0,43.0,-87.0,-21.0
16574,9.0,2021-01-28,182,XLE,40.7,28624100.0,0.86,0.0,0.0,-0.4,202067000.0,49.0,-34.0,4.0
16573,10.0,2021-01-27,182,XLE,40.2,49933600.0,1.52,0.0,0.0,-0.37,173442900.0,47.0,-37.0,6.0
16685,1.0,2021-02-09,183,XLC,72.1,3415164.0,0.79,0.0,0.0,0.37,26075764.0,69.0,140.0,24.0
16684,2.0,2021-02-08,183,XLC,71.7,5201000.0,1.23,0.0,0.0,0.34,22660600.0,68.0,139.0,23.0
16683,3.0,2021-02-05,183,XLC,71.4,1849400.0,0.44,0.0,0.0,0.29,17459600.0,67.0,145.0,22.0
16682,4.0,2021-02-04,183,XLC,70.5,2639900.0,0.62,0.0,0.0,0.21,15610200.0,64.0,121.0,22.0
16681,5.0,2021-02-03,183,XLC,70.1,2848300.0,0.66,0.0,0.0,0.14,12970300.0,62.0,128.0,23.0
16680,6.0,2021-02-02,183,XLC,69.2,2010300.0,0.47,0.0,0.0,0.06,10122000.0,59.0,90.0,25.0
16679,7.0,2021-02-01,183,XLC,68.1,3135100.0,0.71,0.0,0.0,0.01,8111700.0,54.0,34.0,27.0
16678,8.0,2021-01-29,183,XLC,66.9,4555200.0,1.05,0.0,0.0,0.02,4976600.0,48.0,-9.0,28.0
16677,9.0,2021-01-28,183,XLC,68.2,6688200.0,1.58,0.0,0.0,0.16,9531800.0,55.0,77.0,25.0
16676,10.0,2021-01-27,183,XLC,67.9,7709600.0,1.94,0.0,0.0,0.24,2843600.0,54.0,74.0,23.0
16788,1.0,2021-02-09,184,XLB,73.8,3040670.0,0.42,0.0,0.0,-0.03,79708430.0,53.0,-2.0,2.0
16787,2.0,2021-02-08,184,XLB,74.1,6317800.0,0.86,0.0,0.0,-0.11,82749100.0,55.0,7.0,-5.0
16786,3.0,2021-02-05,184,XLB,73.5,6287800.0,0.84,0.0,0.0,-0.25,76431300.0,52.0,-28.0,-30.0
16785,4.0,2021-02-04,184,XLB,72.3,6497100.0,0.86,0.0,0.0,-0.4,70143500.0,46.0,-72.0,-64.0
16784,5.0,2021-02-03,184,XLB,72.6,6423100.0,0.76,0.0,0.0,-0.47,76640600.0,47.0,-66.0,-66.0
16783,6.0,2021-02-02,184,XLB,72.4,7894600.0,0.89,0.0,0.0,-0.58,70217500.0,47.0,-79.0,-85.0
16782,7.0,2021-02-01,184,XLB,71.5,8006000.0,0.9,0.0,0.0,-0.7,62322900.0,42.0,-119.0,-94.0
16781,8.0,2021-01-29,184,XLB,70.6,8989900.0,1.04,0.0,0.0,-0.74,54316900.0,38.0,-129.0,-89.0
16780,9.0,2021-01-28,184,XLB,72.0,7241700.0,0.87,0.0,0.0,-0.66,63306800.0,43.0,-98.0,-61.0
16779,10.0,2021-01-27,184,XLB,70.8,12389500.0,1.52,0.0,0.0,-0.64,56065100.0,36.0,-134.0,-53.0
